question_index,image_index,question_id,question_string,answer,figure_type,question_type
13245,8108,9,Is Red the roughest?,0,dot_line,continuous_roughest
13246,12213,11,Does Dim Gray have the highest value?,0,line,continuous_global_maximum
13247,12213,9,Is Lawn Green the roughest?,0,line,continuous_roughest
13248,12213,11,Does Lawn Green have the highest value?,1,line,continuous_global_maximum
13249,12059,12,Is Web Maroon less than Dark Slate?,1,line,continuous_less_than
13250,12059,10,Does Dark Khaki have the lowest value?,1,line,continuous_global_minimum
13251,12059,8,Is Dark Magenta the smoothest?,0,line,continuous_smoothest
13252,12059,13,Is Dark Slate greater than Dark Periwinkle?,1,line,continuous_greater_than
13253,12059,6,Does Dark Magenta have the minimum area under the curve?,0,line,continuous_minimum_auc
13254,4170,2,Is Light Slate less than Forest Green?,1,hbar_categorical,categorical_less_than
13255,4074,4,Is Tan the low median?,1,pie,categorical_low_median
13256,4074,3,Is Dark Gray greater than Olive Drab?,1,pie,categorical_greater_than
13257,12153,5,Is Dark Gray the high median?,1,vbar_categorical,categorical_high_median
13258,12153,4,Is Dark Gray the low median?,1,vbar_categorical,categorical_low_median
13259,12153,2,Is Rebecca Purple less than Black?,1,vbar_categorical,categorical_less_than
13260,12153,1,Is Black the maximum?,1,vbar_categorical,categorical_maximum
13261,12153,1,Is Rebecca Purple the maximum?,0,vbar_categorical,categorical_maximum
13262,16110,12,Is Medium Orchid less than Periwinkle?,0,dot_line,continuous_less_than
13263,16110,10,Does Light Slate have the lowest value?,0,dot_line,continuous_global_minimum
13264,16110,6,Does Red have the minimum area under the curve?,1,dot_line,continuous_minimum_auc
13265,16110,11,Does Saddle Brown have the highest value?,1,dot_line,continuous_global_maximum
13266,16110,9,Is Medium Orchid the roughest?,1,dot_line,continuous_roughest
13267,16213,14,Does Light Sky Blue intersect Light Salmon?,0,line,continuous_intersect
13268,16213,9,Is Dark Olive the roughest?,1,line,continuous_roughest
13269,16213,8,Is Rosy Brown the smoothest?,0,line,continuous_smoothest
13270,16213,12,Is Light Sky Blue less than Deep Sky Blue?,0,line,continuous_less_than
13271,16213,13,Is Light Sky Blue greater than Deep Sky Blue?,0,line,continuous_greater_than
13272,12132,12,Is Hot Pink less than Yellow?,1,line,continuous_less_than
13273,12132,6,Does Yellow have the minimum area under the curve?,0,line,continuous_minimum_auc
13274,12132,10,Does Indian Red have the lowest value?,1,line,continuous_global_minimum
13275,12132,9,Is Indian Red the roughest?,1,line,continuous_roughest
13276,12132,12,Is Yellow less than Dark Cyan?,0,line,continuous_less_than
13277,16082,6,Does Dark Gray have the minimum area under the curve?,1,line,continuous_minimum_auc
13278,16082,9,Is Dark Olive the roughest?,0,line,continuous_roughest
13279,4139,2,Is Rosy Brown less than Navy Blue?,0,pie,categorical_less_than
13280,4139,1,Is Sienna the maximum?,1,pie,categorical_maximum
13281,4239,9,Is Teal the roughest?,1,line,continuous_roughest
13282,4239,12,Is Mint less than Teal?,0,line,continuous_less_than
13283,4232,13,Is Light Sky Blue greater than Dodger Blue?,0,line,continuous_greater_than
13284,4232,10,Does Dodger Blue have the lowest value?,0,line,continuous_global_minimum
13285,4232,7,Does Dodger Blue have the maximum area under the curve?,1,line,continuous_maximum_auc
13286,4232,12,Is Light Sky Blue less than Dodger Blue?,0,line,continuous_less_than
13287,4232,11,Does Dodger Blue have the highest value?,1,line,continuous_global_maximum
13288,16228,6,Does Dark Khaki have the minimum area under the curve?,0,line,continuous_minimum_auc
13289,16228,11,Does Dodger Blue have the highest value?,0,line,continuous_global_maximum
13290,16228,14,Does Dodger Blue intersect Tan?,0,line,continuous_intersect
13291,16228,13,Is Chartreuse greater than Deep Pink?,1,line,continuous_greater_than
13292,16228,10,Does Olive Drab have the lowest value?,1,line,continuous_global_minimum
13293,171,10,Does Salmon have the lowest value?,1,line,continuous_global_minimum
13294,171,11,Does Dark Seafoam have the highest value?,1,line,continuous_global_maximum
13295,171,12,Is Salmon less than Dark Seafoam?,1,line,continuous_less_than
13296,171,8,Is Salmon the smoothest?,0,line,continuous_smoothest
13297,171,7,Does Salmon have the maximum area under the curve?,0,line,continuous_maximum_auc
13298,16125,3,Is Medium Blue greater than Light Seafoam?,0,hbar_categorical,categorical_greater_than
13299,16125,2,Is Light Seafoam less than Medium Blue?,0,hbar_categorical,categorical_less_than
13300,16125,0,Is Light Seafoam the minimum?,0,hbar_categorical,categorical_minimum
13301,16125,1,Is Light Seafoam the maximum?,0,hbar_categorical,categorical_maximum
13302,16125,3,Is Light Seafoam greater than Medium Blue?,1,hbar_categorical,categorical_greater_than
13303,8168,10,Does Slate have the lowest value?,0,line,continuous_global_minimum
13304,8168,12,Is Light Sky Blue less than Tan?,1,line,continuous_less_than
13305,8168,13,Is Slate greater than Sky Blue?,1,line,continuous_greater_than
13306,8168,8,Is Hot Pink the smoothest?,0,line,continuous_smoothest
13307,8168,11,Does Slate have the highest value?,0,line,continuous_global_maximum
13308,12206,7,Does Seafoam have the maximum area under the curve?,0,dot_line,continuous_maximum_auc
13309,12206,10,Does Royal Blue have the lowest value?,1,dot_line,continuous_global_minimum
13310,12206,11,Does Seafoam have the highest value?,1,dot_line,continuous_global_maximum
13311,12206,7,Does Light Seafoam have the maximum area under the curve?,1,dot_line,continuous_maximum_auc
13312,12206,10,Does Light Seafoam have the lowest value?,0,dot_line,continuous_global_minimum
13313,16080,1,Is Dark Seafoam the maximum?,0,pie,categorical_maximum
13314,16080,2,Is Dark Seafoam less than Chartreuse?,1,pie,categorical_less_than
13315,16080,3,Is Chartreuse greater than Dark Seafoam?,1,pie,categorical_greater_than
13316,16080,3,Is Dark Seafoam greater than Chartreuse?,0,pie,categorical_greater_than
13317,16080,0,Is Dark Seafoam the minimum?,0,pie,categorical_minimum
13318,8135,9,Is Yellow the roughest?,1,line,continuous_roughest
13319,8135,13,Is Mint greater than Yellow?,1,line,continuous_greater_than
13320,8135,12,Is Tan less than Yellow?,0,line,continuous_less_than
13321,8135,9,Is Mint the roughest?,0,line,continuous_roughest
13322,8135,14,Does Tan intersect Yellow?,1,line,continuous_intersect
13323,12206,14,Does Royal Blue intersect Light Seafoam?,0,dot_line,continuous_intersect
13324,12206,14,Does Cornflower intersect Seafoam?,1,dot_line,continuous_intersect
13325,12206,9,Is Light Seafoam the roughest?,0,dot_line,continuous_roughest
13326,12200,3,Is Burlywood greater than Indigo?,0,pie,categorical_greater_than
13327,12200,2,Is Burlywood less than Indigo?,1,pie,categorical_less_than
13328,89,9,Is Hot Pink the roughest?,0,line,continuous_roughest
13329,89,10,Does Light Salmon have the lowest value?,0,line,continuous_global_minimum
13330,89,14,Does Hot Pink intersect Light Salmon?,1,line,continuous_intersect
13331,89,13,Is Hot Pink greater than Light Salmon?,0,line,continuous_greater_than
13332,89,11,Does Deep Pink have the highest value?,1,line,continuous_global_maximum
13333,12082,5,Is Cadet Blue the high median?,1,pie,categorical_high_median
13334,4197,9,Is Rosy Brown the roughest?,1,line,continuous_roughest
13335,4197,10,Does Dark Cyan have the lowest value?,1,line,continuous_global_minimum
13336,4197,12,Is Dark Cyan less than Rosy Brown?,0,line,continuous_less_than
13337,4197,7,Does Rosy Brown have the maximum area under the curve?,0,line,continuous_maximum_auc
13338,172,11,Does Dark Green have the highest value?,1,dot_line,continuous_global_maximum
13339,172,7,Does Light Green have the maximum area under the curve?,0,dot_line,continuous_maximum_auc
13340,172,13,Is Turquoise greater than Light Green?,0,dot_line,continuous_greater_than
13341,172,10,Does Turquoise have the lowest value?,1,dot_line,continuous_global_minimum
13342,172,14,Does Turquoise intersect Light Green?,1,dot_line,continuous_intersect
13343,16200,2,Is Dodger Blue less than Dark Seafoam?,1,pie,categorical_less_than
13344,16200,0,Is Dodger Blue the minimum?,1,pie,categorical_minimum
13345,16200,1,Is Dark Seafoam the maximum?,1,pie,categorical_maximum
13346,16200,1,Is Dodger Blue the maximum?,0,pie,categorical_maximum
13347,16200,3,Is Dark Seafoam greater than Dodger Blue?,1,pie,categorical_greater_than
13348,8095,2,Is Coral less than Light Seafoam?,0,hbar_categorical,categorical_less_than
13349,8095,0,Is Light Seafoam the minimum?,1,hbar_categorical,categorical_minimum
13350,12249,13,Is Dark Gold greater than Dark Green?,0,dot_line,continuous_greater_than
13351,12249,14,Does Dark Gold intersect Dark Green?,1,dot_line,continuous_intersect
13352,12249,7,Does Medium Blue have the maximum area under the curve?,1,dot_line,continuous_maximum_auc
13353,12249,11,Does Purple have the highest value?,0,dot_line,continuous_global_maximum
13354,12249,12,Is Dark Gold less than Dark Green?,0,dot_line,continuous_less_than
13355,112,5,Is Tan the high median?,1,pie,categorical_high_median
13356,112,0,Is Slate the minimum?,1,pie,categorical_minimum
13357,112,3,Is Tan greater than Hot Pink?,1,pie,categorical_greater_than
13358,112,3,Is Hot Pink greater than Tan?,0,pie,categorical_greater_than
13359,112,1,Is Hot Pink the maximum?,0,pie,categorical_maximum
13360,8231,6,Does Medium Blue have the minimum area under the curve?,1,dot_line,continuous_minimum_auc
13361,8231,8,Is Light Seafoam the smoothest?,1,dot_line,continuous_smoothest
13362,8231,10,Does Pale Green have the lowest value?,1,dot_line,continuous_global_minimum
13363,8231,14,Does Seafoam intersect Light Seafoam?,1,dot_line,continuous_intersect
13364,8231,13,Is Light Gold greater than Medium Blue?,1,dot_line,continuous_greater_than
13365,16157,0,Is Chartreuse the minimum?,1,pie,categorical_minimum
13366,16157,3,Is Dark Magenta greater than Dark Gray?,0,pie,categorical_greater_than
13367,16157,5,Is Salmon the high median?,1,pie,categorical_high_median
13368,16157,3,Is Dark Gray greater than Dark Magenta?,1,pie,categorical_greater_than
13369,16157,1,Is Mint the maximum?,1,pie,categorical_maximum
13370,8148,9,Is Web Gray the roughest?,0,line,continuous_roughest
13371,8148,6,Does Rosy Brown have the minimum area under the curve?,0,line,continuous_minimum_auc
13372,8148,12,Is Sienna less than Lawn Green?,1,line,continuous_less_than
13373,8148,10,Does Web Gray have the lowest value?,1,line,continuous_global_minimum
13374,8148,7,Does Rosy Brown have the maximum area under the curve?,0,line,continuous_maximum_auc
13375,4229,1,Is Web Purple the maximum?,0,vbar_categorical,categorical_maximum
13376,4229,3,Is Green greater than Web Purple?,1,vbar_categorical,categorical_greater_than
13377,4229,2,Is Web Purple less than Green?,1,vbar_categorical,categorical_less_than
13378,4229,5,Is Slate the high median?,1,vbar_categorical,categorical_high_median
13379,4229,0,Is Hot Pink the minimum?,1,vbar_categorical,categorical_minimum
13380,8245,1,Is Dark Red the maximum?,1,hbar_categorical,categorical_maximum
13381,8245,3,Is Blue greater than Dark Salmon?,1,hbar_categorical,categorical_greater_than
13382,8242,4,Is Light Sky Blue the low median?,0,vbar_categorical,categorical_low_median
13383,8242,0,Is Sienna the minimum?,1,vbar_categorical,categorical_minimum
13384,8242,1,Is Tan the maximum?,1,vbar_categorical,categorical_maximum
13385,8242,5,Is Medium Periwinkle the high median?,1,vbar_categorical,categorical_high_median
13386,8242,2,Is Sienna less than Medium Periwinkle?,1,vbar_categorical,categorical_less_than
13387,4191,3,Is Light Sky Blue greater than Sienna?,1,pie,categorical_greater_than
13388,4191,3,Is Sienna greater than Light Sky Blue?,0,pie,categorical_greater_than
13389,4191,0,Is Sienna the minimum?,1,pie,categorical_minimum
13390,4191,0,Is Light Sky Blue the minimum?,0,pie,categorical_minimum
13391,4191,5,Is Light Sky Blue the high median?,1,pie,categorical_high_median
13392,16133,4,Is Rosy Brown the low median?,0,pie,categorical_low_median
13393,16133,2,Is Rosy Brown less than Light Coral?,0,pie,categorical_less_than
13394,16133,5,Is Rosy Brown the high median?,1,pie,categorical_high_median
13395,16133,3,Is Light Coral greater than Rosy Brown?,0,pie,categorical_greater_than
13396,16133,2,Is Light Coral less than Rosy Brown?,1,pie,categorical_less_than
13397,8193,9,Is Cadet Blue the roughest?,1,line,continuous_roughest
13398,8193,11,Does Burlywood have the highest value?,1,line,continuous_global_maximum
13399,217,8,Is Bubblegum the smoothest?,1,dot_line,continuous_smoothest
13400,217,12,Is Khaki less than Blue Violet?,1,dot_line,continuous_less_than
13401,217,14,Does Forest Green intersect Khaki?,1,dot_line,continuous_intersect
13402,217,12,Is Forest Green less than Khaki?,0,dot_line,continuous_less_than
13403,217,11,Does Forest Green have the highest value?,1,dot_line,continuous_global_maximum
13404,12114,6,Does Burlywood have the minimum area under the curve?,0,line,continuous_minimum_auc
13405,12114,11,Does Burlywood have the highest value?,0,line,continuous_global_maximum
13406,12114,8,Is Mint the smoothest?,1,line,continuous_smoothest
13407,12114,9,Is Burlywood the roughest?,0,line,continuous_roughest
13408,12114,14,Does Sienna intersect Burlywood?,1,line,continuous_intersect
13409,12074,0,Is Olive Drab the minimum?,0,pie,categorical_minimum
13410,12074,4,Is Slate the low median?,0,pie,categorical_low_median
13411,12074,1,Is Olive Drab the maximum?,0,pie,categorical_maximum
13412,12074,4,Is Olive Drab the low median?,1,pie,categorical_low_median
13413,12074,3,Is Tan greater than Olive Drab?,1,pie,categorical_greater_than
13414,4213,4,Is Cyan the low median?,0,hbar_categorical,categorical_low_median
13415,4213,3,Is Bubblegum greater than Cyan?,0,hbar_categorical,categorical_greater_than
13416,4213,0,Is Bubblegum the minimum?,1,hbar_categorical,categorical_minimum
13417,4213,1,Is Cyan the maximum?,1,hbar_categorical,categorical_maximum
13418,4213,2,Is Cyan less than Bubblegum?,0,hbar_categorical,categorical_less_than
13419,8177,12,Is Deep Sky Blue less than Lawn Green?,1,line,continuous_less_than
13420,8177,12,Is Dark Violet less than Lawn Green?,0,line,continuous_less_than
13421,8177,9,Is Medium Periwinkle the roughest?,0,line,continuous_roughest
13422,8177,11,Does Medium Periwinkle have the highest value?,0,line,continuous_global_maximum
13423,8177,14,Does Dark Violet intersect Lawn Green?,1,line,continuous_intersect
13424,12217,0,Is Web Gray the minimum?,0,vbar_categorical,categorical_minimum
13425,12217,1,Is Web Gray the maximum?,0,vbar_categorical,categorical_maximum
13426,12217,0,Is Yellow Green the minimum?,1,vbar_categorical,categorical_minimum
13427,12217,1,Is Navy Blue the maximum?,1,vbar_categorical,categorical_maximum
13428,12217,5,Is Web Purple the high median?,0,vbar_categorical,categorical_high_median
13429,12239,8,Is Dark Red the smoothest?,1,dot_line,continuous_smoothest
13430,12239,13,Is Dark Red greater than Purple?,1,dot_line,continuous_greater_than
13431,12239,7,Does Royal Blue have the maximum area under the curve?,0,dot_line,continuous_maximum_auc
13432,12239,12,Is Royal Blue less than Peru?,0,dot_line,continuous_less_than
